"id"	"label"
"UBERON:0022534"	"pericalcarine cortex"
"UBERON:0026722"	"transverse parietal sulcus"
"UBERON:0026723"	"inferior parietal sulcus"
"UBERON:0026724"	"superior parietal sulcus"
"UBERON:0035927"	"sulcus of parietal lobe"
"UBERON:0002600"	"limbic lobe"
"UBERON:0002601"	"fasciolar gyrus"
"UBERON:0034674"	"sulcus of limbic lobe"
"UBERON:0005366"	"olfactory lobe"
"UBERON:0002264"	"olfactory bulb"
"UBERON:0005387"	"olfactory glomerulus"
"UBERON:0004069"	"accessory olfactory bulb"
"UBERON:0007631"	"accessory olfactory bulb glomerular layer"
"UBERON:0015244"	"accessory olfactory bulb granule cell layer"
"UBERON:0015432"	"accessory olfactory bulb mitral cell layer"
"UBERON:0019289"	"accessory olfactory bulb external plexiform layer"
"UBERON:0019290"	"accessory olfactory bulb internal plexiform layer"
"UBERON:0004001"	"olfactory bulb layer"
"UBERON:0005377"	"olfactory bulb glomerular layer"
"UBERON:0023934"	"olfactory bulb main glomerular layer"
"UBERON:0005378"	"olfactory bulb granule cell layer"
"UBERON:0005380"	"olfactory bulb subependymal zone"
"UBERON:0004186"	"olfactory bulb mitral cell layer"
"UBERON:0005978"	"olfactory bulb outer nerve layer"
"UBERON:0009950"	"olfactory bulb plexiform layer"
"UBERON:0005379"	"olfactory bulb internal plexiform layer"
"UBERON:0005376"	"olfactory bulb external plexiform layer"
"UBERON:0009951"	"main olfactory bulb"
"UBERON:2000267"	"primary olfactory fiber layer"
"UBERON:2000352"	"external cellular layer"
"UBERON:2000573"	"internal cellular layer"
"UBERON:0002922"	"olfactory trigone"
"UBERON:0016525"	"frontal lobe"
"UBERON:0002595"	"orbital sulcus"
"UBERON:0002612"	"transverse orbital sulcus"
"UBERON:0025903"	"principal sulcus"
"UBERON:0026384"	"lateral orbital sulcus"
"UBERON:0026391"	"medial orbital sulcus"
"UBERON:0014544"	"frontomarginal sulcus"
"UBERON:0022695"	"orbital gyri complex"
"UBERON:0022730"	"transverse frontopolar gyri complex"
"UBERON:0024183"	"inferior transverse frontopolar gyrus"
"UBERON:0024193"	"medial transverse frontopolar gyrus"
"UBERON:0024201"	"superior transverse frontopolar gyrus"
"UBERON:0026719"	"intermediate frontal sulcus"
"UBERON:0026721"	"medial precentral sulcus"
"UBERON:0026777"	"Ongur, Price, and Ferry (2003) prefrontal cortical partition scheme region"
"UBERON:0028412"	"Ongur, Price, and Ferry (2003) area 10p"
"UBERON:0028413"	"Ongur, Price, and Ferry (2003) area 10r"
"UBERON:0028414"	"Ongur, Price, and Ferry (2003) area 10o"
"UBERON:0028415"	"Ongur, Price, and Ferry (2003) area 10m"
"UBERON:0028416"	"Ongur, Price, and Ferry (2003) area 11m"
"UBERON:0028417"	"Ongur, Price, and Ferry (2003) area 47s"
"UBERON:0028418"	"Ongur, Price, and Ferry (2003) area 13b"
"UBERON:0028419"	"Ongur, Price, and Ferry (2003) area 13a"
"UBERON:0028420"	"Ongur, Price, and Ferry (2003) area 14r"
"UBERON:0028421"	"Ongur, Price, and Ferry (2003) area 14c"
"UBERON:0028422"	"Ongur, Price, and Ferry (2003) area 24"
"UBERON:0028423"	"Ongur, Price, and Ferry (2003) area 25"
"UBERON:0028424"	"Ongur, Price, and Ferry (2003) area 32"
"UBERON:0028425"	"Ongur, Price, and Ferry (2003) area G"
"UBERON:0028426"	"Ongur, Price, and Ferry (2003) area PrCO"
"UBERON:0028427"	"Ongur, Price, and Ferry (2003) area 11l"
"UBERON:0028428"	"Ongur, Price, and Ferry (2003) area 13m"
"UBERON:0028429"	"Ongur, Price, and Ferry (2003) area 13l"
"UBERON:0028430"	"Ongur, Price, and Ferry (2003) area 47l"
"UBERON:0028431"	"Ongur, Price, and Ferry (2003) area 47m"
"UBERON:0028432"	"Ongur, Price, and Ferry (2003) area 47r"
"UBERON:0028433"	"Ongur, Price, and Ferry (2003) area Iam"
"UBERON:0028434"	"Ongur, Price, and Ferry (2003) area Ial"
"UBERON:0028435"	"Ongur, Price, and Ferry (2003) area Iai"
"UBERON:0028436"	"Ongur, Price, and Ferry (2003) area 9"
"UBERON:0028437"	"Ongur, Price, and Ferry (2003) area 10l"
"UBERON:0028439"	"Ongur, Price, and Ferry (2003) area Iapm"
"UBERON:0028440"	"Ongur, Price, and Ferry (2003) area AON"
"UBERON:0025763"	"rostral sulcus"
"UBERON:0034671"	"arcuate sulcus"
"UBERON:0025883"	"superior ramus of arcuate sulcus"
"UBERON:0026382"	"inferior ramus of arcuate sulcus"
"UBERON:0025772"	"spur of arcuate sulcus"
"UBERON:0023255"	"sub-lobar region"
"UBERON:0024900"	"left sub-lobar region"
"UBERON:0024901"	"right sub-lobar region"
"UBERON:0002285"	"telencephalic ventricle"
"UBERON:0002307"	"choroid plexus of lateral ventricle"
"UBERON:0004274"	"lateral ventricle choroid plexus epithelium"
"UBERON:0006338"	"lateral ventricle choroid plexus stroma"
"UBERON:0002651"	"anterior horn of lateral ventricle"
"UBERON:0002655"	"body of lateral ventricle"
"UBERON:0004672"	"posterior horn lateral ventricle"
"UBERON:0004643"	"lateral ventricle ependyma"
"UBERON:0005289"	"tela choroidea of telencephalic ventricle"
"UBERON:0006091"	"inferior horn of the lateral ventricle"
"UBERON:0006301"	"telencephalic part of interventricular foramen"
"UBERON:0010404"	"lateral ventricle subependymal layer"
"UBERON:0036654"	"wall of lateral ventricle"
"UBERON:0003308"	"floor plate of telencephalon"
"UBERON:0003020"	"subcallosal area"
"UBERON:0003289"	"meninx of telencephalon"
"UBERON:0003552"	"telencephalon pia mater"
"UBERON:0003563"	"telencephalon dura mater"
"UBERON:0003300"	"roof plate of telencephalon"
"UBERON:0005340"	"dorsal telencephalic commissure"
"UBERON:0008881"	"rostral migratory stream"
"UBERON:0009663"	"telencephalic nucleus"
"UBERON:8440012"	"cerebral nuclei"
"UBERON:0009676"	"early telencephalic vesicle"
"UBERON:0011299"	"white matter of telencephalon"
"UBERON:0002265"	"olfactory tract"
"UBERON:0034730"	"olfactory tract linking bulb to ipsilateral dorsal telencephalon"
"UBERON:0001888"	"lateral olfactory stria"
"UBERON:2000238"	"olfactory tract linking bulb to ipsilateral ventral telencephalon"
"UBERON:0016555"	"stria of telencephalon"
"UBERON:0019275"	"uncinate fasciculus of the forebrain"
"UBERON:0022237"	"anterior thalamic peduncle"
"UBERON:0022246"	"superior longitudinal fasciculus"
"UBERON:0022420"	"temporal part of superior longitudinal fasciculus"
"UBERON:0035937"	"arcuate fasciculus"
"UBERON:0022272"	"corticobulbar tract"
"UBERON:0034743"	"inferior longitudinal fasciculus"
"UBERON:0034754"	"occipitofrontal fasciculus"
"UBERON:0022250"	"subcallosal fasciculus"
"UBERON:0034753"	"inferior occipitofrontal fasciculus"
"UBERON:0034931"	"perforant path"
"UBERON:2000779"	"lateral forebrain bundle telencephalon"
"UBERON:0011300"	"gray matter of telencephalon"
"UBERON:0018141"	"anterior perforated substance"
"UBERON:0019294"	"commissure of telencephalon"
"UBERON:0022248"	"cerebral nerve fasciculus"
"UBERON:0023928"	"postrhinal cortex of rodent of Burwell et al 1995"
"UBERON:2007001"	"dorso-rostral cluster"
"UBERON:0001894"	"diencephalon"
"UBERON:0000007"	"pituitary gland"
"UBERON:0002196"	"adenohypophysis"
"UBERON:0002432"	"pars intermedia of adenohypophysis"
"UBERON:0002433"	"pars tuberalis of adenohypophysis"
"UBERON:0006377"	"remnant of Rathke's pouch"
"UBERON:0006964"	"pars distalis of adenohypophysis"
"UBERON:0009975"	"remnant of lumen of Rathke's pouch"
"UBERON:0023752"	"intermediate part of hypophysis"
"UBERON:3010541"	"median pars intermedia"
"UBERON:0002198"	"neurohypophysis"
"UBERON:0002197"	"median eminence of neurohypophysis"
"UBERON:0002648"	"anterior median eminence"
"UBERON:0002652"	"posterior median eminence"
"UBERON:0002434"	"pituitary stalk"
"UBERON:0003217"	"neural lobe of neurohypophysis"
"UBERON:0027109"	"lateral eminence of hypophysis"
"UBERON:8600090"	"hypophyseal vein"
"UBERON:0000959"	"optic chiasma"
"UBERON:0001928"	"preoptic area"
"UBERON:0002622"	"preoptic periventricular nucleus"
"UBERON:0002625"	"median preoptic nucleus"
"UBERON:0002634"	"anterior nucleus of hypothalamus"
"UBERON:0014589"	"anterior nucleus of hypothalamus anterior part"
"UBERON:0014590"	"anterior nucleus of hypothalamus central part"
"UBERON:0014591"	"anterior nucleus of hypothalamus posterior part"
"UBERON:0014592"	"anterior nucleus of hypothalamus dorsal part"
"UBERON:0007251"	"preoptic nucleus"
"UBERON:0035974"	"anteroventral preoptic nucleus"
"UBERON:2000248"	"magnocellular preoptic nucleus"
"UBERON:2000426"	"rostral parvocellular preoptic nucleus"
"UBERON:2000630"	"caudal parvocellular preoptic nucleus"
"UBERON:2000210"	"gigantocellular part of magnocellular preoptic nucleus"
"UBERON:0002286"	"third ventricle"
"UBERON:0002287"	"optic recess of third ventricle"
"UBERON:0002288"	"choroid plexus of third ventricle"
"UBERON:0004275"	"third ventricle choroid plexus epithelium"
"UBERON:0006339"	"third ventricle choroid plexus stroma"
"UBERON:0004642"	"third ventricle ependyma"
"UBERON:0005288"	"tela choroidea of third ventricle"
"UBERON:0006220"	"diencephalic part of interventricular foramen"
"UBERON:0006250"	"infundibular recess of 3rd ventricle"
"UBERON:0008902"	"lateral recess of third ventricle"
"UBERON:0022283"	"pineal recess of third ventricle"
"UBERON:0036656"	"wall of third ventricle"
"UBERON:2005338"	"posterior recess"
"UBERON:0003309"	"floor plate of diencephalon"
"UBERON:0003098"	"optic stalk"
"UBERON:0002270"	"hyaloid artery"
"UBERON:0005412"	"optic fissure"
"UBERON:0003290"	"meninx of diencephalon"
"UBERON:0003553"	"diencephalon pia mater"
"UBERON:0003558"	"diencephalon arachnoid mater"
"UBERON:0003564"	"diencephalon dura mater"
"UBERON:0003296"	"gland of diencephalon"
"UBERON:0001905"	"pineal body"
"UBERON:0017632"	"pineal corpora arenacea"
"UBERON:0034907"	"pineal parenchyma"
"UBERON:2007004"	"epiphysial cluster"
"UBERON:0003301"	"roof plate of diencephalon"
"UBERON:0003931"	"diencephalic white matter"
"UBERON:0000936"	"posterior commissure"
"UBERON:0001908"	"optic tract"
"UBERON:0035570"	"tectothalamic tract"
"UBERON:0035595"	"accessory optic tract"
"UBERON:0002627"	"capsule of medial geniculate body"
"UBERON:0002801"	"stratum zonale of thalamus"
"UBERON:0003936"	"postoptic commissure"
"UBERON:2001366"	"tract of the postoptic commissure"
"UBERON:0006086"	"stria medullaris"
"UBERON:0009641"	"ansa lenticularis"
"UBERON:0000432"	"endopeduncular nucleus"
"UBERON:0022235"	"peduncle of diencephalon"
"UBERON:0022236"	"peduncle of thalamus"
"UBERON:0022241"	"superior thalamic peduncle"
"UBERON:0022242"	"inferior thalamic peduncle"
"UBERON:0022243"	"posterior thalamic peduncle"
"UBERON:0022649"	"habenulo-interpeduncular tract of diencephalon"
"UBERON:0034745"	"radiation of thalamus"
"UBERON:0005218"	"diencephalon subarachnoid space"
"UBERON:0005591"	"diencephalon lateral wall"
"UBERON:0006569"	"diencephalic nucleus"
"UBERON:0006848"	"posterior pretectal nucleus"
"UBERON:2000482"	"caudal tuberal nucleus"
"UBERON:0007692"	"nucleus of thalamus"
"UBERON:0001926"	"lateral geniculate body"
"UBERON:0002479"	"dorsal lateral geniculate nucleus"
"UBERON:0013606"	"magnocellular layer of dorsal nucleus of lateral geniculate body"
"UBERON:0013607"	"parvocellular layer of dorsal nucleus of lateral geniculate body"
"UBERON:0013615"	"koniocellular layer of dorsal nucleus of lateral geniculate body"
"UBERON:0002480"	"ventral lateral geniculate nucleus"
"UBERON:0013605"	"layer of lateral geniculate body"
"UBERON:0022319"	"lateral geniculate nucleus parvocellular layer"
"UBERON:0035975"	"intergeniculate leaflet of the lateral geniculate complex"
"UBERON:0002945"	"ventral posteromedial nucleus of thalamus"
"UBERON:0003018"	"parvocellular part of ventral posteromedial nucleus"
"UBERON:0003024"	"principal part of ventral posteromedial nucleus"
"UBERON:0002965"	"rostral intralaminar nuclear group"
"UBERON:0001923"	"central medial nucleus"
"UBERON:0001924"	"paracentral nucleus"
"UBERON:0003034"	"central dorsal nucleus of thalamus"
"UBERON:0003036"	"central lateral nucleus"
"UBERON:0002981"	"pulvinar nucleus"
"UBERON:0002636"	"lateral pulvinar nucleus"
"UBERON:0002638"	"medial pulvinar nucleus"
"UBERON:0002641"	"oral pulvinar nucleus"
"UBERON:0002982"	"inferior pulvinar nucleus"
"UBERON:0008993"	"habenular nucleus"
"UBERON:0001941"	"lateral habenular nucleus"
"UBERON:0001942"	"medial habenular nucleus"
"UBERON:0015233"	"nucleus of dorsal thalamus"
"UBERON:0002733"	"intralaminar nuclear group"
"UBERON:0001922"	"parafascicular nucleus"
"UBERON:0002972"	"centromedian nucleus of thalamus"
"UBERON:0019295"	"caudal intralaminar nuclear group"
"UBERON:0001906"	"subthalamic nucleus"
"UBERON:0001920"	"paraventricular nucleus of thalamus"
"UBERON:0000433"	"posterior paraventricular nucleus of thalamus"
"UBERON:0000434"	"anterior paraventricular nucleus of thalamus"
"UBERON:0001921"	"reuniens nucleus"
"UBERON:0001925"	"ventral lateral nucleus of thalamus"
"UBERON:0002608"	"caudal part of ventral lateral nucleus"
"UBERON:0002614"	"medial part of ventral lateral nucleus"
"UBERON:0002617"	"pars postrema of ventral lateral nucleus"
"UBERON:0002687"	"area X of ventral lateral nucleus"
"UBERON:0002978"	"oral part of ventral lateral nucleus"
"UBERON:0034993"	"basal ventral medial nucleus of thalamus"
"UBERON:0002596"	"ventral posterior nucleus of thalamus"
"UBERON:0002939"	"ventral posteroinferior nucleus"
"UBERON:0002942"	"ventral posterolateral nucleus"
"UBERON:0002781"	"caudal part of ventral posterolateral nucleus of thalamus"
"UBERON:0003019"	"oral part of ventral posterolateral nucleus"
"UBERON:0002637"	"ventral anterior nucleus of thalamus"
"UBERON:0002935"	"magnocellular part of ventral anterior nucleus"
"UBERON:0002937"	"parvocellular part of ventral anterior nucleus"
"UBERON:0002679"	"anterodorsal nucleus of thalamus"
"UBERON:0002681"	"anteromedial nucleus of thalamus"
"UBERON:0002736"	"lateral nuclear group of thalamus"
"UBERON:0002983"	"lateral posterior nucleus of thalamus"
"UBERON:0002984"	"lateral dorsal nucleus"
"UBERON:0002739"	"medial dorsal nucleus of thalamus"
"UBERON:0002645"	"densocellular part of medial dorsal nucleus"
"UBERON:0002647"	"magnocellular part of medial dorsal nucleus"
"UBERON:0002650"	"paralaminar part of medial dorsal nucleus"
"UBERON:0002654"	"parvocellular part of medial dorsal nucleus"
"UBERON:0035113"	"central part of mediodorsal nucleus of the thalamus"
"UBERON:0035114"	"lateral part of mediodorsal nucleus of the thalamus"
"UBERON:0002758"	"dorsal nucleus of medial geniculate body"
"UBERON:0002759"	"magnocellular nucleus of medial geniculate body"
"UBERON:0002685"	"anteroventral nucleus of thalamus"
"UBERON:0002704"	"metathalamus"
"UBERON:0001927"	"medial geniculate body"
"UBERON:0002985"	"ventral nucleus of medial geniculate body"
"UBERON:0014521"	"anterodorsal nucleus of medial geniculate body"
"UBERON:0023094"	"posterodorsal nucleus of medial geniculate body"
"UBERON:0002705"	"midline nuclear group"
"UBERON:0002955"	"rhomboidal nucleus"
"UBERON:0002959"	"subfascicular nucleus"
"UBERON:0002992"	"paratenial nucleus"
"UBERON:0002776"	"ventral nuclear group"
"UBERON:0000431"	"ventral medial complex of thalamus"
"UBERON:0002788"	"anterior nuclear group"
"UBERON:0035972"	"interanterodorsal nucleus of the thalamus"
"UBERON:0003030"	"posterior nucleus of thalamus"
"UBERON:0003031"	"submedial nucleus of thalamus"
"UBERON:2000182"	"central caudal thalamic nucleus"
"UBERON:2000647"	"dorsal caudal thalamic nucleus"
"UBERON:0015234"	"nucleus of ventral thalamus"
"UBERON:0000430"	"ventral intermediate nucleus of thalamus"
"UBERON:0001903"	"thalamic reticular nucleus"
"UBERON:0001907"	"zona incerta"
"UBERON:0036007"	"A13 dopaminergic cell group"
"UBERON:2000276"	"rostrolateral thalamic nucleus of Butler & Saidel"
"UBERON:2000459"	"ventromedial thalamic nucleus"
"UBERON:0016641"	"subparafascicular nucleus"
"UBERON:0035563"	"magnocellular superficial pretectal nucleus"
"UBERON:0035564"	"parvocellular superficial pretectal nucleus"
"UBERON:0035565"	"caudal pretectal nucleus"
"UBERON:0035567"	"accessory pretectal nucleus"
"UBERON:0035569"	"periventricular pretectal nucleus"
"UBERON:0035573"	"dorsal pretectal periventricular nucleus"
"UBERON:0035574"	"ventral pretectal periventricular nucleus"
"UBERON:0035577"	"paracommissural periventricular pretectal nucleus"
"UBERON:2000294"	"torus lateralis"
"UBERON:2000397"	"nucleus subglomerulosis"
"UBERON:2000408"	"periventricular nucleus of caudal tuberculum"
"UBERON:2000448"	"tertiary gustatory nucleus"
"UBERON:2000475"	"paraventricular organ"
"UBERON:2000941"	"nucleus of the medial longitudinal fasciculus synencephalon"
"UBERON:2001340"	"nucleus of the tract of the postoptic commissure"
"UBERON:2002202"	"intermediate nucleus"
"UBERON:2002219"	"parvocellular preoptic nucleus"
"UBERON:2002226"	"preglomerular nucleus"
"UBERON:2000209"	"lateral preglomerular nucleus"
"UBERON:2000390"	"medial preglomerular nucleus"
"UBERON:2000580"	"rostral preglomerular nucleus"
"UBERON:2000481"	"caudal preglomerular nucleus"
"UBERON:2007002"	"ventro-rostral cluster"
"UBERON:8440005"	"rostral periventricular region of the third ventricle"
"UBERON:0007425"	"decussation of diencephalon"
"UBERON:0010225"	"thalamic complex"
"UBERON:0001897"	"dorsal plus ventral thalamus"
"UBERON:0001899"	"epithalamus"
"UBERON:0001904"	"habenula"
"UBERON:0013159"	"epithalamus mantle layer"
"UBERON:0013160"	"epithalamus ventricular layer"
"UBERON:0015238"	"pineal complex"
"UBERON:0004869"	"parietal organ"
"UBERON:0015241"	"parapineal organ"
"UBERON:2000582"	"saccus dorsalis"
"UBERON:0001900"	"ventral thalamus"
"UBERON:0014529"	"lenticular fasciculus"
"UBERON:0022254"	"ventral thalamic fasciculus"
"UBERON:0034896"	"ansa peduncularis"
"UBERON:0004703"	"dorsal thalamus"
"UBERON:0002709"	"posterior nuclear complex of thalamus"
"UBERON:0013683"	"left dorsal thalamus"
"UBERON:0013684"	"right dorsal thalamus"
"UBERON:0009848"	"zona limitans intrathalamica"
"UBERON:0011917"	"thalamic glomerulus"
"UBERON:0025261"	"thalamic fiber tract"
"UBERON:0014533"	"medullary lamina of thalamus"
"UBERON:0002762"	"internal medullary lamina of thalamus"
"UBERON:0014534"	"external medullary lamina of thalamus"
"UBERON:0014912"	"thalamic eminence"
"UBERON:0011590"	"commissure of diencephalon"
"UBERON:0002694"	"anterior hypothalamic commissure"
"UBERON:0011591"	"tract of diencephalon"
"UBERON:0014531"	"white matter lamina of diencephalon"
"UBERON:0019269"	"gray matter of diencephalon"
"UBERON:0034876"	"future neurohypophysis"
"UBERON:2000293"	"synencephalon"
"UBERON:2000633"	"caudal tuberculum"
"UBERON:0002743"	"basal forebrain"
"UBERON:0006098"	"basal nuclear complex"
"UBERON:0003548"	"forebrain meninges"
"UBERON:0003550"	"forebrain pia mater"
"UBERON:0003556"	"forebrain arachnoid mater"
"UBERON:0003561"	"forebrain dura mater"
"UBERON:0004922"	"postnatal subventricular zone"
"UBERON:0015829"	"forebrain ventricular layer"
"UBERON:0019261"	"white matter of forebrain"
"UBERON:0022247"	"forebrain ipsilateral fiber tracts"
"UBERON:0022256"	"subthalamic fasciculus"
"UBERON:0035931"	"sagittal stratum"
"UBERON:0019264"	"gray matter of forebrain"
"UBERON:0023443"	"superficial feature part of forebrain"
"UBERON:0036218"	"secondary prosencephalon"
"UBERON:2001343"	"telencephalon diencephalon boundary"
"UBERON:0001891"	"midbrain"
"UBERON:0001943"	"midbrain tegmentum"
"UBERON:0002711"	"nucleus of posterior commissure"
"UBERON:0002717"	"rostral interstitial nucleus of medial longitudinal fasciculus"
"UBERON:0002722"	"trochlear nucleus"
"UBERON:0002044"	"ventral nucleus of posterior commissure"
"UBERON:0001715"	"oculomotor nuclear complex"
"UBERON:0002701"	"anterior median oculomotor nucleus"
"UBERON:0002934"	"ventral oculomotor nucleus"
"UBERON:0002957"	"caudal central oculomotor nucleus"
"UBERON:0002960"	"central oculomotor nucleus"
"UBERON:0002964"	"dorsal oculomotor nucleus"
"UBERON:0002970"	"intermediate oculomotor nucleus"
"UBERON:0002975"	"medial oculomotor nucleus"
"UBERON:0014522"	"dorsolateral oculomotor nucleus"
"UBERON:0014523"	"oculomotor division of oculomotor nuclear complex"
"UBERON:0014524"	"electromotor division of oculomotor nuclear complex"
"UBERON:0001718"	"mesencephalic nucleus of trigeminal nerve"
"UBERON:0001947"	"red nucleus"
"UBERON:0002936"	"magnocellular part of red nucleus"
"UBERON:0002938"	"parvocellular part of red nucleus"
"UBERON:0002941"	"capsule of red nucleus"
"UBERON:0002141"	"parvocellular oculomotor nucleus"
"UBERON:0002143"	"dorsal tegmental nucleus"
"UBERON:0014568"	"dorsal tegmental nucleus pars dorsalis"
"UBERON:0014569"	"dorsal tegmental nucleus pars ventralis"
"UBERON:0002144"	"peripeduncular nucleus"
"UBERON:0002145"	"interpeduncular nucleus"
"UBERON:0002438"	"ventral tegmental nucleus"
"UBERON:0002585"	"central tegmental tract of midbrain"
"UBERON:0002594"	"dentatothalamic tract"
"UBERON:0002609"	"spinothalamic tract of midbrain"
"UBERON:0002551"	"interstitial nucleus of Cajal"
"UBERON:0002557"	"linear nucleus"
"UBERON:0002639"	"midbrain reticular formation"
"UBERON:0002043"	"dorsal raphe nucleus"
"UBERON:0002142"	"pedunculopontine tegmental nucleus"
"UBERON:0002696"	"cuneiform nucleus"
"UBERON:0002700"	"subcuneiform nucleus"
"UBERON:0003004"	"median raphe nucleus"
"UBERON:0007415"	"nucleus of midbrain reticular formation"
"UBERON:0002658"	"medial lemniscus of midbrain"
"UBERON:0002660"	"medial longitudinal fasciculus of midbrain"
"UBERON:0002662"	"medial pes lemniscus"
"UBERON:0002666"	"mesencephalic tract of trigeminal nerve"
"UBERON:0002668"	"oculomotor nerve root"
"UBERON:0002671"	"pallidotegmental fasciculus"
"UBERON:0002691"	"ventral tegmental area"
"UBERON:0002615"	"ventral tegmental decussation"
"UBERON:0013734"	"rostral linear nucleus"
"UBERON:0013737"	"paranigral nucleus"
"UBERON:0013738"	"parabrachial pigmental nucleus"
"UBERON:0014645"	"nucleus H of ventral tegmentum"
"UBERON:0014646"	"nucleus K of ventral tegmentum"
"UBERON:0023865"	"medial ventral tegmental area"
"UBERON:0003005"	"dorsal longitudinal fasciculus of midbrain"
"UBERON:0003009"	"dorsal tegmental decussation"
"UBERON:0003010"	"lateral pes lemniscus"
"UBERON:0003040"	"central gray substance of midbrain"
"UBERON:0007412"	"midbrain raphe nuclei"
"UBERON:0023740"	"habenulo-interpeduncular tract of midbrain"
"UBERON:2000984"	"superior reticular formation tegmentum"
"UBERON:0002038"	"substantia nigra"
"UBERON:0001965"	"substantia nigra pars compacta"
"UBERON:0001966"	"substantia nigra pars reticulata"
"UBERON:0002995"	"substantia nigra pars lateralis"
"UBERON:0002314"	"midbrain tectum"
"UBERON:0001945"	"superior colliculus"
"UBERON:0002583"	"commissure of superior colliculus"
"UBERON:0006783"	"layer of superior colliculus"
"UBERON:0006785"	"gray matter layer of superior colliculus"
"UBERON:0006120"	"superior colliculus superficial gray layer"
"UBERON:0006780"	"zonal layer of superior colliculus"
"UBERON:0006782"	"stratum lemnisci of superior colliculus"
"UBERON:0006788"	"middle gray layer of superior colliculus"
"UBERON:0006789"	"deep gray layer of superior colliculus"
"UBERON:0006786"	"white matter of superior colliculus"
"UBERON:0002580"	"brachium of superior colliculus"
"UBERON:0006779"	"superficial white layer of superior colliculus"
"UBERON:0006787"	"middle white layer of superior colliculus"
"UBERON:0006790"	"deep white layer of superior colliculus"
"UBERON:0006791"	"superficial layer of superior colliculus"
"UBERON:0006792"	"intermediate layer of superior colliculus"
"UBERON:0006793"	"deep layer of superior colliculus"
"UBERON:0022314"	"superior colliculus stratum zonale"
"UBERON:2000516"	"periventricular grey zone"
"UBERON:2001347"	"stratum fibrosum et griseum superficiale"
"UBERON:2001348"	"stratum marginale"
"UBERON:2001349"	"stratum opticum"
"UBERON:2001352"	"stratum periventriculare"
"UBERON:0001946"	"inferior colliculus"
"UBERON:0002577"	"pericentral nucleus of inferior colliculus"
"UBERON:0002563"	"central nucleus of inferior colliculus"
"UBERON:0002571"	"external nucleus of inferior colliculus"
"UBERON:0003025"	"brachium of inferior colliculus"
"UBERON:0003028"	"commissure of inferior colliculus"
"UBERON:0002139"	"subcommissural organ"
"UBERON:0002259"	"corpora quadrigemina"
"UBERON:0002556"	"corticotectal tract"
"UBERON:0011214"	"nucleus of midbrain tectum"
"UBERON:0002578"	"sublentiform nucleus"
"UBERON:0006119"	"subbrachial nucleus"
"UBERON:0023927"	"subbrachial nucleus of mouse of Franklin and Paxinos 2008"
"UBERON:0002140"	"parabigeminal nucleus"
"UBERON:0002565"	"olivary pretectal nucleus"
"UBERON:0002572"	"principal pretectal nucleus"
"UBERON:0002996"	"nucleus of optic tract"
"UBERON:0022423"	"sagulum nucleus"
"UBERON:0034910"	"medial pretectal nucleus"
"UBERON:0034918"	"anterior pretectal nucleus"
"UBERON:2000609"	"ventrolateral nucleus"
"UBERON:2000826"	"central nucleus torus semicircularis"
"UBERON:0036012"	"nucleus of the brachium of the inferior colliculus"
"UBERON:2000449"	"torus longitudinalis"
"UBERON:2000599"	"torus semicircularis"
"UBERON:0002289"	"midbrain cerebral aqueduct"
"UBERON:0005286"	"tela choroidea of midbrain cerebral aqueduct"
"UBERON:0007299"	"choroid plexus of tectal ventricle"
"UBERON:0036655"	"wall of cerebral aqueduct"
"UBERON:0003307"	"floor plate of midbrain"
"UBERON:0002623"	"cerebral peduncle"
"UBERON:0002631"	"cerebral crus"
"UBERON:0003288"	"meninx of midbrain"
"UBERON:0003551"	"midbrain pia mater"
"UBERON:0003557"	"midbrain arachnoid mater"
"UBERON:0003562"	"midbrain dura mater"
"UBERON:0003299"	"roof plate of midbrain"
"UBERON:0005217"	"midbrain subarachnoid space"
"UBERON:0005495"	"midbrain lateral wall"
"UBERON:0009661"	"midbrain nucleus"
"UBERON:0010036"	"anterior tegmental nucleus"
"UBERON:0013598"	"accessory nucleus of optic tract"
"UBERON:0013599"	"dorsal accessory nucleus of optic tract"
"UBERON:0013600"	"lateral accessory nucleus of optic tract"
"UBERON:0013601"	"medial accessory nucleus of optic tract"
"UBERON:0013148"	"early midbrain vesicle"
"UBERON:0016554"	"white matter of midbrain"
"UBERON:0019267"	"gray matter of midbrain"
"UBERON:2001357"	"alar plate midbrain"
"UBERON:2007003"	"ventro-caudal cluster"
"UBERON:0002028"	"hindbrain"
"UBERON:0005720"	"hindbrain venous system"
"UBERON:0001895"	"metencephalon"
"UBERON:0002037"	"cerebellum"
"UBERON:0002129"	"cerebellar cortex"
"UBERON:0001063"	"flocculus"
"UBERON:0036043"	"paravermic lobule X"
"UBERON:0002245"	"cerebellar hemisphere"
"UBERON:0004003"	"cerebellum hemisphere lobule"
"UBERON:0003013"	"alar central lobule"
"UBERON:0003015"	"anterior quadrangular lobule"
"UBERON:0005347"	"copula pyramidis"
"UBERON:0005348"	"ansiform lobule"
"UBERON:0005976"	"ansiform lobule crus I"
"UBERON:0005977"	"ansiform lobule crus II"
"UBERON:0005350"	"lobule simplex"
"UBERON:0005351"	"paraflocculus"
"UBERON:0006121"	"hemispheric lobule VIII"
"UBERON:0036063"	"quadrangular lobule"
"UBERON:0027285"	"paravermis lobule area"
"UBERON:0028918"	"paravermic lobule II"
"UBERON:0028919"	"paravermic lobule III"
